Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Badge (product.metafields.custom.badge),Benefícios (product.metafields.custom.benefits),Capacidade (product.metafields.custom.capacidade),Nota de dimensões (product.metafields.custom.dimensions_note),Inclui (product.metafields.custom.includes),Tagline (product.metafields.custom.tagline),Garantia (product.metafields.custom.warranty),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
set-3-pots-pressure-cooker-5l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0717/5091/0122/files/pot_f8ee179a-e993-408f-92a9-8c0ff4ba468e.png?v=1783967025,3,Conjunto de 3 Panelas de Pedra + Panela de Pressão - 5 litros,,,,,,,,,,,,,,,
set-3-pots-pressure-cooker-5l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0717/5091/0122/files/pot-rice.png?v=1783967025,4,Conjunto de 3 Panelas de Pedra + Panela de Pressão - 5 litros,,,,,,,,,,,,,,,
set-3-soapstone-pots-large,Conjunto de 3 Panelas de Pedra-Sabão (Grandes),"<p>Este conjunto é ideal para quem gosta de cozinhar maiores quantidades de comida! Feito à mão com pedra-sabão genuína, estas três panelas de tamanho generoso são perfeitas para ensopados de cozimento lento, refeições em família e encontros — trazendo o sabor autêntico e o calor da cozinha na pedra para a sua mesa.</p><h3>O que está incluso</h3><ul>
<li>1 x Panela de pedra-sabão de 2 litros</li>
<li>1 x Panela de pedra-sabão de 3 litros</li>
<li>1 x Panela de pedra-sabão de 4 litros</li>
</ul><h3>Por que pedra-sabão</h3><ul>
<li>Tem a capacidade de liberar gradualmente o calor contido na pedra, mantendo os alimentos quentes por cerca de 1 a 2 horas após o cozimento.</li>
<li>Muito mais saudável! Estudos recentes indicam a transferência de nutrientes benéficos (Fe, Zn, Ca, Mg) da panela para a comida.</li>
<li>A pedra-sabão é um material extremamente durável; se bem cuidada, durará centenas de anos.</li>
<li>As panelas são naturalmente antiaderentes, facilitando muito a limpeza e o cozimento.</li>
<li>Pode ser usada em fogão a gás, fogão a lenha e também no forno!</li>
</ul><p><strong>Especificações:</strong> 2L + 3L + 4L · Gás · Fogão a Lenha · Forno</p><p><strong>Garantia:</strong> 3 meses contra defeitos de fabricação.</p><p><em>As panelas de pedra são feitas em um processo totalmente artesanal, por isso pode haver pequenas variações nas dimensões das peças.</em></p>",Stoneflame,,sets,"artesanal, Conjunto Especial, pedra-sabao, sets",true,Title,Default Title,,,,,,,,SET_3_SOAPSTONE_POTS_LARGE,0.0,shopify,10,deny,manual,2995.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0717/5091/0122/files/main_2209dc0d-7a4d-411f-8b4f-86b9263265c6.png?v=1783967023,1,Conjunto de 3 Panelas de Pedra-Sabão (Grandes),false,Conjunto de 3 Panelas de Pedra-Sabão (Grandes),Para quem gosta de cozinhar em maior quantidade,,,,,,,,,kg,,,active
set-4-pots-1-grill,"Conjunto de 4 Panelas de Pedra e 1 Grelha 1L | 1,5L | 2L | 3L + Brinde","<p>Um conjunto de 5 peças, incluindo 3 panelas, 1 frigideira e uma grelha. Este é um conjunto versátil que atenderá às diversas necessidades de uma cozinha. Feito à mão com pedra-sabão genuína, traz o sabor autêntico e o calor da cozinha na pedra para tudo, das refeições do dia a dia aos grelhados.</p><h3>O que está incluso</h3><ul>
<li>1 x Frigideira de 1 litro (Altura: 5 cm x diâmetro: 18 cm)</li>
<li>1 x Panela de 1,5 litro (Altura: 9,5 cm x diâmetro: 18 cm)</li>
<li>1 x Panela de 2 litros (Altura: 9,5 cm, diâmetro: 23 cm)</li>
<li>1 x Panela de 3 litros (Altura: 10 cm, diâmetro: 22 cm)</li>
<li>1 x Grelha (27 cm)</li>
<li>1 x Manual de cura</li>
<li>1 x Brinde Grátis (selecionado conforme disponibilidade de estoque)</li>
</ul><h3>Por que pedra-sabão</h3><ul>
<li>Tem a capacidade de liberar gradualmente o calor contido na pedra, mantendo os alimentos quentes por cerca de 1 a 2 horas após o cozimento.</li>
<li>Muito mais saudável! Estudos recentes indicam a transferência de nutrientes benéficos (Fe, Zn, Ca, Mg) da panela para a comida.</li>
<li>A pedra-sabão é um material extremamente durável; se bem cuidada, durará centenas de anos.</li>
<li>As panelas são naturalmente antiaderentes, facilitando muito a limpeza e o cozimento.</li>
<li>Pode ser usada em fogão a gás, fogão a lenha e também no forno!</li>
</ul><p><strong>Especificações:</strong> 1L + 1,5L + 2L + 3L + Grelha · Gás · Fogão a Lenha · Forno</p><p><strong>Garantia:</strong> 3 meses contra defeitos de fabricação.</p><p><em>As panelas de pedra são feitas em um processo totalmente artesanal, por isso pode haver pequenas variações nas dimensões das peças.</em></p>",Stoneflame,,sets,"artesanal, Conjunto Especial, pedra-sabao, sets",true,Title,Default Title,,,,,,,,SET_4_POTS_1_GRILL,0.0,shopify,10,deny,manual,3845.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0717/5091/0122/files/main_ed20c644-ffff-4aac-ab2c-a58d1161a38b.png?v=1783967024,1,"Conjunto de 4 Panelas de Pedra e 1 Grelha 1L | 1,5L | 2L | 3L + Brinde",false,"Conjunto de 4 Panelas de Pedra e 1 Grelha 1L | 1,5L | 2L | 3L + Brinde",Um conjunto versátil de 5 peças para toda a cozinha,,,,,,,,,kg,,,active
set-4-pots-1-grill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0717/5091/0122/files/lifestyle_60212759-7f96-448d-8db9-8bf766c374d3.png?v=1783967024,2,"Conjunto de 4 Panelas de Pedra e 1 Grelha 1L | 1,5L | 2L | 3L + Brinde",,,,,,,,,,,,,,,
set-4-pots-1-grill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0717/5091/0122/files/pot_f1c669e6-bd4b-4946-8c63-8d87b8a349af.png?v=1783967024,3,"Conjunto de 4 Panelas de Pedra e 1 Grelha 1L | 1,5L | 2L | 3L + Brinde",,,,,,,,,,,,,,,
set-4-pots-1-grill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0717/5091/0122/files/grill.png?v=1783967024,4,"Conjunto de 4 Panelas de Pedra e 1 Grelha 1L | 1,5L | 2L | 3L + Brinde",,,,,,,,,,,,,,,
set-5-soapstone-pots,"Conjunto de 5 Panelas de Pedra-Sabão 0,8L | 1L | 1,5L | 2L + Brinde","<p>Este conjunto de panelas de pedra-sabão é perfeito para aproveitar as refeições com estilo entre amigos ou em família! Ideal para servir até 4 pessoas. Feito à mão com pedra-sabão genuína, este conjunto completo cobre o cozimento do dia a dia — de pequenos caldeirões a uma frigideira versátil — trazendo o sabor autêntico e o calor da cozinha na pedra para a sua mesa.</p><h3>O que está incluso</h3><ul>
<li>1 x Caldeirão de 0,8 litro (11 cm de altura x 13 cm de diâmetro)</li>
<li>1 x Frigideira com tampa, aproximadamente 1 litro (6 cm de altura x 20 cm de diâmetro)</li>
<li>1 x Panela de 1 litro (9,5 cm de altura x 15,5 cm de diâmetro)</li>
<li>1 x Panela de 1,5 litro (9,5 cm de altura x 18 cm de diâmetro)</li>
<li>1 x Panela de 2 litros (9,5 cm de altura x 23 cm de diâmetro)</li>
<li>1 x Brinde Grátis (selecionado conforme disponibilidade de estoque)</li>
</ul><h3>Por que pedra-sabão</h3><ul>
<li>Tem a capacidade de liberar gradualmente o calor contido na pedra, mantendo os alimentos quentes por cerca de 1 a 2 horas após o cozimento.</li>
<li>Muito mais saudável! Estudos recentes indicam a transferência de nutrientes benéficos (Fe, Zn, Ca, Mg) da panela para a comida.</li>
<li>A pedra-sabão é um material extremamente durável; se bem cuidada, durará centenas de anos.</li>
<li>As panelas são naturalmente antiaderentes, facilitando muito a limpeza e o cozimento.</li>
<li>Pode ser usada em fogão a gás, fogão a lenha e também no forno!</li>
</ul><p><strong>Especificações:</strong> 0,8L + 1L + 1L + 1,5L + 2L · Gás · Fogão a Lenha · Forno</p><p><strong>Garantia:</strong> 3 meses contra defeitos de fabricação.</p><p><em>As panelas de pedra são feitas em um processo totalmente artesanal, por isso pode haver pequenas variações nas dimensões das peças.</em></p>",Stoneflame,,sets,"artesanal, Conjunto Especial, pedra-sabao, sets",true,Title,Default Title,,,,,,,,SET_5_SOAPSTONE_POTS,0.0,shopify,10,deny,manual,2950.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0717/5091/0122/files/main_7a904dd4-4581-4b86-acfe-7d0884b08eb3.png?v=1783967020,1,"Conjunto de 5 Panelas de Pedra-Sabão 0,8L | 1L | 1,5L | 2L + Brinde",false,"Conjunto de 5 Panelas de Pedra-Sabão 0,8L | 1L | 1,5L | 2L + Brinde",Um conjunto completo de pedra-sabão para toda a família,,,,,,,,,kg,,,active
set-5-soapstone-pots,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0717/5091/0122/files/set-spread.png?v=1783967021,2,"Conjunto de 5 Panelas de Pedra-Sabão 0,8L | 1L | 1,5L | 2L + Brinde",,,,,,,,,,,,,,,
soapstone-baking-pan-m,Forma de Pedra-Sabão M,"<p>Uma forma de pedra-sabão é a opção perfeita para fazer massas, bolos e todo tipo de assados. Feita à mão com pedra-sabão genuína e elegantes alças de cobre, distribui o calor de maneira uniforme e traz o sabor autêntico e o calor da cozinha na pedra para as suas criações no forno.</p><h3>O que está incluso</h3><ul>
<li>1 x Forma de Pedra-Sabão, tamanho M (Comprimento: 32 cm, Largura: 20 cm, Altura: 5,5 cm)</li>
<li>Alças de cobre</li>
</ul><h3>Por que pedra-sabão</h3><ul>
<li>Tem a capacidade de liberar gradualmente o calor contido na pedra, mantendo seus alimentos quentes por cerca de 1 a 2 horas após o cozimento.</li>
<li>Muito mais saudável! Alguns estudos recentes indicam a transferência de nutrientes benéficos (Fe, Zn, Ca, Mg) da panela para a comida.</li>
<li>Material 100% natural — não transfere substâncias nocivas para a comida.</li>
<li>Naturalmente antiaderente, facilitando muito a limpeza e o cozimento.</li>
<li>Perfeita para massas, bolos, lasanhas e todo tipo de assados.</li>
</ul><p><strong>Especificações:</strong> 32 x 20 cm · Forno · Gás · Fogão a Lenha</p><p><strong>Garantia:</strong> 3 meses contra defeitos de fabricação.</p><p><em>Feito em um processo totalmente artesanal, por isso pode haver pequenas variações nas dimensões da peça.</em></p>",Stoneflame,,frying-pans,"artesanal, Forma, frying-pans, pedra-sabao",true,Title,Default Title,,,,,,,,SOAPSTONE_BAKING_PAN_M,0.0,shopify,10,deny,manual,1795.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0717/5091/0122/files/main_6b80da87-f187-44a6-9241-651d6f3bf3cb.png?v=1783967030,1,Forma de Pedra-Sabão M,false,Forma de Pedra-Sabão M,"A forma perfeita para massas, bolos e assados",,,,,,,,,kg,,,active
soapstone-baking-pan-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0717/5091/0122/files/with-food.png?v=1783967031,2,Forma de Pedra-Sabão M,,,,,,,,,,,,,,,
soapstone-bowls-8-with-saucer,8 Tigelas de Pedra-Sabão 500 ML – Com Pires,"<p>A tigela de pedra-sabão é uma peça versátil com diversos usos; além de servir refeições, também pode ir ao forno. Mantenha seus caldos e sorvetes na temperatura certa por muito mais tempo! Cada tigela acompanha seu próprio pires. As peças são feitas em um processo 100% artesanal, por isso pode haver pequenas variações nas dimensões.</p><h3>O que está incluso</h3><ul>
<li>8 x Tigelas de pedra-sabão, 500 ml (Altura: 5,5 cm, Largura: 13 cm)</li>
<li>8 x Pires combinando (14,5 cm de diâmetro)</li>
</ul><h3>Por que pedra-sabão</h3><ul>
<li>Peça versátil — perfeita para servir refeições e também vai ao forno.</li>
<li>Mantém caldos, sopas e sorvetes na temperatura certa por muito mais tempo.</li>
<li>Pedra-sabão 100% natural, com um charme rústico refinado.</li>
<li>Cada tigela acompanha seu próprio pires combinando.</li>
<li>Não precisa de cura — para escurecer a peça, basta aplicar óleo na superfície e aguardar 30 minutos.</li>
</ul><p><strong>Especificações:</strong> 8 x 500 ml · Com Pires · Mesa · Vai ao Forno</p><p><strong>Garantia:</strong> 3 meses contra defeitos de fabricação.</p><p><em>As peças são feitas em um processo 100% artesanal, por isso pode haver pequenas variações nas dimensões. As tigelas de pedra-sabão não precisam de cura; se preferir a peça preta, basta aplicar óleo na superfície e aguardar 30 minutos para escurecer.</em></p>",Stoneflame,,tableware,"artesanal, Mesa, pedra-sabao, tableware",true,Title,Default Title,,,,,,,,SOAPSTONE_BOWLS_8_WITH_SAUCER,0.0,shopify,10,deny,manual,1745.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0717/5091/0122/files/main_62aa41dd-1a8e-4505-8bf2-8d3ed87e450d.png?v=1783967039,1,8 Tigelas de Pedra-Sabão 500 ML – Com Pires,false,8 Tigelas de Pedra-Sabão 500 ML – Com Pires,Tigelas versáteis que mantêm a comida na temperatura certa,,,,,,,,,kg,,,active
soapstone-bowls-8-with-saucer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0717/5091/0122/files/single.png?v=1783967039,2,8 Tigelas de Pedra-Sabão 500 ML – Com Pires,,,,,,,,,,,,,,,
soapstone-bowls-8-with-saucer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0717/5091/0122/files/with-food_8f23322d-9a94-4aa4-bdb2-44d50aaeb953.png?v=1783967039,3,8 Tigelas de Pedra-Sabão 500 ML – Com Pires,,,,,,,,,,,,,,,
soapstone-dinnerware-set-8,Conjunto de Jantar de Pedra-Sabão (8 lugares),"<p>Encante seus convidados com nosso requintado Conjunto de Jantar de Pedra-Sabão, uma fusão perfeita de elegância atemporal e funcionalidade. Cada peça é esculpida com maestria em pedra-sabão, proporcionando não apenas uma experiência culinária excepcional, mas também uma apresentação magnífica. A pedra-sabão de qualidade premium garante durabilidade, resistência e um toque de charme rústico refinado, enquanto o design atemporal acrescenta uma dimensão estética à sua mesa. As dimensões cuidadosamente escolhidas garantem praticidade, e a versatilidade das peças permite diversas configurações de mesa.</p><h3>O que está incluso</h3><ul>
<li>8 x Pratos para massa (22 cm)</li>
<li>8 x Pratos rasos (28 cm)</li>
<li>8 x Pratos de sobremesa (20 cm)</li>
<li>8 x Tigelas com pires (500 ml)</li>
</ul><h3>Por que pedra-sabão</h3><ul>
<li>Cada peça é esculpida com maestria em pedra-sabão de qualidade premium, para durabilidade e resistência.</li>
<li>Design elegante e atemporal que acrescenta uma dimensão estética à sua mesa.</li>
<li>Dimensões práticas e versáteis para diversas configurações de mesa.</li>
<li>Material 100% natural, com um charme rústico refinado.</li>
<li>Envio seguro em caixas de madeira — cada peça chega protegida e em perfeito estado.</li>
</ul><p><strong>Especificações:</strong> 8 Lugares · 32 Peças · Mesa</p><p><strong>Garantia:</strong> 3 meses contra defeitos de fabricação.</p><p><em>Cada peça é esculpida em pedra-sabão natural por um processo artesanal, por isso pequenas variações de dimensões, textura e coloração são normais e tornam cada peça única. Todas as peças são cuidadosamente embaladas em caixas de madeira para um transporte seguro.</em></p>",Stoneflame,,tableware,"artesanal, Luxo, pedra-sabao, tableware",true,Title,Default Title,,,,,,,,SOAPSTONE_DINNERWARE_SET_8,0.0,shopify,10,deny,manual,7680.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0717/5091/0122/files/main_3c0a0f86-6584-400b-800c-a4ea9d343a1f.png?v=1783967038,1,Conjunto de Jantar de Pedra-Sabão (8 lugares),false,Conjunto de Jantar de Pedra-Sabão (8 lugares),"Elegância atemporal, esculpida com maestria na pedra",,,,,,,,,kg,,,active
soapstone-dinnerware-set-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0717/5091/0122/files/stacked_5ec02831-47fe-4ec3-83f9-4721918a17fc.png?v=1783967038,2,Conjunto de Jantar de Pedra-Sabão (8 lugares),,,,,,,,,,,,,,,
soapstone-dinnerware-set-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0717/5091/0122/files/set-ladles.png?v=1783967045,3,Conjunto de Jantar de Pedra-Sabão (8 lugares),,,,,,,,,,,,,,,
soapstone-dinnerware-set-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0717/5091/0122/files/lifestyle_d4136d3b-cd28-4f4d-ab9a-b90e6599d10d.png?v=1783967037,4,Conjunto de Jantar de Pedra-Sabão (8 lugares),,,,,,,,,,,,,,,
soapstone-dinnerware-set-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0717/5091/0122/files/plates.png?v=1783967037,5,Conjunto de Jantar de Pedra-Sabão (8 lugares),,,,,,,,,,,,,,,
soapstone-dinnerware-set-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0717/5091/0122/files/plates-detail.png?v=1783967048,6,Conjunto de Jantar de Pedra-Sabão (8 lugares),,,,,,,,,,,,,,,
soapstone-fondue-kit,Kit de Fondue de Pedra-Sabão – Queijo ou Chocolate + Molheiras,"<p>Em uma única compra, você terá tudo o que precisa para fazer o fondue de queijo ou chocolate dos seus sonhos! Feito à mão com pedra-sabão genuína, este kit mantém seu fondue quente e cremoso direto na mesa, trazendo o calor e a convivência da cozinha à mesa para os seus encontros.</p><h3>O que está incluso</h3><ul>
<li>1 x Panela de pedra-sabão, 0,8 L (Altura: 10 cm | Largura: 13 cm)</li>
<li>1 x Rechaud de pedra-sabão</li>
<li>1 x Molheira (Altura: 5 cm / Largura: 7 cm)</li>
<li>1 x Molheira (Altura: 5 cm / Largura: 10 cm)</li>
<li>1 x Molheira (Altura: 5 cm / Largura: 12 cm)</li>
</ul><h3>Por que pedra-sabão</h3><ul>
<li>Tem a capacidade de liberar gradualmente o calor contido na pedra, mantendo seus alimentos quentes por cerca de 1 a 2 horas após o cozimento.</li>
<li>Muito mais saudável! Alguns estudos recentes indicam a transferência de nutrientes benéficos (Fe, Zn, Ca, Mg) da panela para a comida.</li>
<li>Material 100% natural — não transfere substâncias nocivas para a comida.</li>
<li>Naturalmente antiaderente, facilitando muito a limpeza e o cozimento.</li>
<li>Perfeito para fondue de queijo ou chocolate, direto na mesa.</li>
</ul><p><strong>Especificações:</strong> Panela 0,8L + Rechaud + Molheiras · Mesa</p><p><strong>Garantia:</strong> 3 meses contra defeitos de fabricação.</p><p><em>As panelas de pedra são feitas em um processo totalmente artesanal, por isso pode haver pequenas variações nas dimensões das peças.</em></p>",Stoneflame,,grills,"artesanal, grills, Kit Fondue, pedra-sabao",true,Title,Default Title,,,,,,,,SOAPSTONE_FONDUE_KIT,0.0,shopify,10,deny,manual,1145.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0717/5091/0122/files/main_27422cbd-b5f4-4e73-9954-02814d37eccd.png?v=1783967035,1,Kit de Fondue de Pedra-Sabão – Queijo ou Chocolate + Molheiras,false,Kit de Fondue de Pedra-Sabão – Queijo ou Chocolate + Molheiras,Tudo o que você precisa para o fondue dos seus sonhos,,,,,,,,,kg,,,active
soapstone-grill-32cm-rechaud,Grelha de Pedra-Sabão 32cm + Rechaud,"<p>As grelhas de pedra-sabão se destacam pela força e dureza; têm também a vantagem de ser pedra refratária, o que as torna excelentes para carnes. Mas também podem ser usadas para fazer omeletes, carnes, legumes gratinados e muitos outros pratos deliciosos. Esta grelha de 32 cm vem com uma base rechaud para manter sua comida quente direto na mesa. A grelha chegará à sua nova casa e precisará passar pelo processo de cura.</p><h3>O que está incluso</h3><ul>
<li>1 x Grelha de Pedra-Sabão (32 cm) com alças de cobre</li>
<li>1 x Base Rechaud de Pedra-Sabão</li>
</ul><h3>Por que pedra-sabão</h3><ul>
<li>Tem a capacidade de liberar gradualmente o calor contido na pedra, mantendo seus alimentos quentes por cerca de 1 a 2 horas após o cozimento.</li>
<li>Muito mais saudável! Alguns estudos recentes indicam a transferência de nutrientes benéficos (Fe, Zn, Ca, Mg) da panela para a comida.</li>
<li>Material 100% natural — não transfere substâncias nocivas para a comida.</li>
<li>A pedra refratária a torna excelente para grelhar carnes, omeletes e legumes gratinados.</li>
<li>O rechaud incluso mantém seus pratos quentes direto na mesa.</li>
</ul><p><strong>Especificações:</strong> 32 cm · Fogo Aberto · Gás · Rechaud de Mesa</p><p><strong>Garantia:</strong> 3 meses contra defeitos de fabricação.</p><p><em>Feito em um processo totalmente artesanal, por isso pode haver pequenas variações nas dimensões da peça. A grelha precisará passar por um processo de cura antes do primeiro uso.</em></p>",Stoneflame,,grills,"artesanal, Grelha, grills, pedra-sabao",true,Title,Default Title,,,,,,,,SOAPSTONE_GRILL_32CM_RECHAUD,0.0,shopify,10,deny,manual,795.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0717/5091/0122/files/main_c10a2d59-3df8-4416-ac9b-84c25121cc97.png?v=1783967032,1,Grelha de Pedra-Sabão 32cm + Rechaud,false,Grelha de Pedra-Sabão 32cm + Rechaud,"Grelhar em pedra refratária, direto na mesa",,,,,,,,,kg,,,active
